HOMOZYGOTE_EMBRYO_NONVIABLE,RECESSIVE_FEMALE_STERILE,Y_SHREDDER,INDS_PER_KM_SQUARE,SIM_SIDE_LENGTH,COMPETITION_DISTANCE,AVG_DISPERSAL,PER_TIME_STEP_SURVIVAL_RATE,LITTER_SIZE,ITINERANT_FREQ,ITINERANT_DISPERSAL_MULTIPLYER,RELEASE_PERCENTAGE,DRIVE_FITNESS,DRIVE_CONVERSION_RATE,RESISTANCE_RATE,R1_OCCURRENCE_RATE,Equilibrium pop size,End drive freq,End resistance freq,Minimum pop size,End pop,Suppression rate,Gen Suppressed,GP rating (1-(min(time_suppression ; 500)/500),GP rating alternative (GP_rating - min_pop/equilib_pop_size),GP rating SE,GP alt SE
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.82,0.79,0,0,4239.8,0,0,4115.4,4271.4,0,0,0,-0.970713163,0,0.003241892
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.83,0.79,0,0,4245.33,0,0,4125.1,4237.5,0,0,0,-0.971710457,0,0.003167947
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.84,0.79,0,0,4254.09,0,0,4126.6,4257.3,0,0,0,-0.97003985,0,0.002598158
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.85,0.79,0,0,4258.87,0,0,4113,4253.5,0,0,0,-0.965812337,0,0.003556332
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.86,0.79,0,0,4249.23,0,0,4119.3,4229.2,0,0,0,-0.969483797,0,0.003083903
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.87,0.79,0,0,4265.6,0,0,4104.5,4252.1,0,0,0,-0.962266524,0,0.002716697
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.88,0.79,0,0,4248.89,0.15561304,0,4080.3,4275.6,0,0,0,-0.960325102,0,0.002433922
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.89,0.79,0,0,4245.46,0.8812264,0,1698.6,2587.6,0,0,0,-0.400735623,0,0.040881876
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.9,0.79,0,0,4254.78,0.8161723,0,1120.2,1503.2,0.1,400,0.02,-0.243404768,0.02,0.050923774
FALSE,TRUE,FALSE,1000,2,25,250,0.9,4,0.1,2,0.1,0.91,0.79,0,0,4258.04,0.7385134,0,591.6,1157.8,0.2,383.5,0.0466,-0.092035778,0.031408491,0.06150267
